,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,nodenum,density,metric,term,std.error,nodename
136,0.13492551,0.712878209,0.577952699,3.102740054,0.002918473,60.21083072,0.04794698,0.221904039,Welch Two Sample t-test,two.sided,159,0.05,part.coeff,NA,NA,Right Cuneus
137,0.172469676,0.715912796,0.54344312,3.680923852,0.000666402,41.31229949,0.077865809,0.267073543,Welch Two Sample t-test,two.sided,241,0.04,part.coeff,NA,NA,Right Inferior Frontal Gyrus (p. Triangularis)
138,0.121282214,0.758865389,0.637583175,3.057003716,0.003910128,41.30961659,0.041178072,0.201386356,Welch Two Sample t-test,two.sided,241,0.07,part.coeff,NA,NA,Right Inferior Frontal Gyrus (p. Triangularis)
139,0.030747429,0.783270614,0.752523185,3.090982051,0.002871212,69.38379594,0.010904742,0.050590117,Welch Two Sample t-test,two.sided,9,0.12,part.coeff,NA,NA,Right Inferior Temporal Gyrus
140,0.188669252,0.74217662,0.553507368,3.557634269,0.001068323,36.1183746,0.081127158,0.296211346,Welch Two Sample t-test,two.sided,49,0.04,part.coeff,NA,NA,Right Superior Frontal Gyrus
141,0.150217985,0.759883752,0.609665767,3.770694258,0.000558716,37.68168135,0.069547218,0.230888752,Welch Two Sample t-test,two.sided,49,0.05,part.coeff,NA,NA,Right Superior Frontal Gyrus
142,0.125776848,0.771704892,0.645928044,3.221719727,0.002538354,39.88850326,0.046866623,0.204687073,Welch Two Sample t-test,two.sided,49,0.07,part.coeff,NA,NA,Right Superior Frontal Gyrus
143,0.056460103,0.773681061,0.717220958,3.036434231,0.003592439,57.57800793,0.019233934,0.093686271,Welch Two Sample t-test,two.sided,72,0.12,part.coeff,NA,NA,Right SupraMarginal Gyrus
144,0.056910251,0.778680004,0.721769753,3.170796215,0.002557495,51.63929486,0.020888459,0.092932044,Welch Two Sample t-test,two.sided,72,0.13,part.coeff,NA,NA,Right SupraMarginal Gyrus
145,0.045045321,0.783419747,0.738374425,2.98534903,0.004270587,53.29295052,0.014784913,0.07530573,Welch Two Sample t-test,two.sided,72,0.14,part.coeff,NA,NA,Right SupraMarginal Gyrus
146,-0.256894172,0.364192635,0.621086808,-3.500351252,0.001123732,41.5482909,-0.405050865,-0.108737479,Welch Two Sample t-test,two.sided,262,0.01,part.coeff,NA,NA,RightPrecentral Gyrus
147,0.051638174,0.791623543,0.739985369,3.136842335,0.002874862,49.4618961,0.018564695,0.084711653,Welch Two Sample t-test,two.sided,262,0.14,part.coeff,NA,NA,RightPrecentral Gyrus
148,0.030746182,0.798317218,0.767571036,3.155418908,0.002444093,63.90565027,0.01127989,0.050212475,Welch Two Sample t-test,two.sided,262,0.17,part.coeff,NA,NA,RightPrecentral Gyrus
149,-11.97319169,NA,NA,-2.759560501,0.007269696,NA,NA,NA,NA,NA,86,0.14,betweenness.node,age,4.338803838,Left Angular Gyrus
150,-12.25401953,NA,NA,-3.087485741,0.002828951,NA,NA,NA,NA,NA,86,0.15,betweenness.node,age,3.968931538,Left Angular Gyrus
151,-10.81125173,NA,NA,-3.004632235,0.003613729,NA,NA,NA,NA,NA,86,0.16,betweenness.node,age,3.598194682,Left Angular Gyrus
152,-10.74027742,NA,NA,-3.087299767,0.002830519,NA,NA,NA,NA,NA,86,0.17,betweenness.node,age,3.478857976,Left Angular Gyrus
153,-9.070750722,NA,NA,-2.751641758,0.007430973,NA,NA,NA,NA,NA,86,0.18,betweenness.node,age,3.296486795,Left Angular Gyrus
154,26.82916633,NA,NA,3.172878006,0.002188442,NA,NA,NA,NA,NA,260,0.01,betweenness.node,age,8.455782502,Left Inferior Temporal Gyrus
155,-22.36844305,NA,NA,-3.457586075,0.000901428,NA,NA,NA,NA,NA,118,0.05,betweenness.node,age,6.469381401,Left Middle Temporal Gyrus
156,-17.71847435,NA,NA,-2.723566273,0.008029499,NA,NA,NA,NA,NA,118,0.07,betweenness.node,age,6.505615276,Left Middle Temporal Gyrus
157,-21.76098111,NA,NA,-3.459566902,0.000895737,NA,NA,NA,NA,NA,118,0.08,betweenness.node,age,6.290088246,Left Middle Temporal Gyrus
158,-19.44291071,NA,NA,-3.373496845,0.001177097,NA,NA,NA,NA,NA,118,0.09,betweenness.node,age,5.763429345,Left Middle Temporal Gyrus
159,-16.22018038,NA,NA,-3.157228318,0.002294619,NA,NA,NA,NA,NA,118,0.1,betweenness.node,age,5.137474627,Left Middle Temporal Gyrus
160,15.36797945,NA,NA,2.718278994,0.008147026,NA,NA,NA,NA,NA,83,0.13,betweenness.node,age,5.653569585,Left Middle Temporal Gyrus
161,14.49364711,NA,NA,2.698451528,0.008601875,NA,NA,NA,NA,NA,83,0.14,betweenness.node,age,5.371097818,Left Middle Temporal Gyrus
162,-33.25306307,NA,NA,-2.844567805,0.005729359,NA,NA,NA,NA,NA,18,0.03,betweenness.node,age,11.690023,Left Paracentral Lobule
163,25.95979853,NA,NA,2.865175728,0.005404213,NA,NA,NA,NA,NA,30,0.04,betweenness.node,age,9.060455971,Left Postcentral Gyrus
164,-24.23753518,NA,NA,-3.024794877,0.003406034,NA,NA,NA,NA,NA,174,0.01,betweenness.node,age,8.012951676,Left Precentral Gyrus
165,-26.10716825,NA,NA,-2.67500118,0.009169656,NA,NA,NA,NA,NA,174,0.02,betweenness.node,age,9.759684762,Left Precentral Gyrus
166,-28.4249222,NA,NA,-3.544820654,0.000680616,NA,NA,NA,NA,NA,174,0.04,betweenness.node,age,8.018719415,Left Precentral Gyrus
167,-25.18620276,NA,NA,-3.112939848,0.002621756,NA,NA,NA,NA,NA,174,0.05,betweenness.node,age,8.090809328,Left Precentral Gyrus
168,-22.66441271,NA,NA,-2.9740368,0.003951429,NA,NA,NA,NA,NA,174,0.06,betweenness.node,age,7.620757319,Left Precentral Gyrus
169,-23.77092307,NA,NA,-3.295456816,0.001502416,NA,NA,NA,NA,NA,174,0.08,betweenness.node,age,7.213240652,Left Precentral Gyrus
170,-21.55253951,NA,NA,-3.307788415,0.001445924,NA,NA,NA,NA,NA,174,0.09,betweenness.node,age,6.515694722,Left Precentral Gyrus
171,-22.95455891,NA,NA,-4.14507113,8.84E-05,NA,NA,NA,NA,NA,174,0.1,betweenness.node,age,5.537796141,Left Precentral Gyrus
172,-16.57133858,NA,NA,-3.212969459,0.001937022,NA,NA,NA,NA,NA,174,0.11,betweenness.node,age,5.157639621,Left Precentral Gyrus
173,-13.90439436,NA,NA,-2.870257352,0.005326692,NA,NA,NA,NA,NA,174,0.12,betweenness.node,age,4.844302326,Left Precentral Gyrus
174,-11.31270211,NA,NA,-2.911236895,0.004737994,NA,NA,NA,NA,NA,174,0.15,betweenness.node,age,3.885874808,Left Precentral Gyrus
175,-9.146445982,NA,NA,-2.655994997,0.009654642,NA,NA,NA,NA,NA,174,0.16,betweenness.node,age,3.443698497,Left Precentral Gyrus
176,-32.58247366,NA,NA,-2.737288955,0.007731657,NA,NA,NA,NA,NA,13,0.04,betweenness.node,age,11.90319115,Left Precuneus
177,-24.74565654,NA,NA,-2.674609183,0.009179431,NA,NA,NA,NA,NA,13,0.05,betweenness.node,age,9.252064449,Left Precuneus
178,39.18579999,NA,NA,3.26017262,0.001675724,NA,NA,NA,NA,NA,99,0.01,betweenness.node,age,12.0195476,Left Superior Frontal Gyrus
179,31.95829237,NA,NA,2.689260788,0.008820469,NA,NA,NA,NA,NA,99,0.03,betweenness.node,age,11.88367172,Left Superior Frontal Gyrus
180,34.38675238,NA,NA,2.749221797,0.007480909,NA,NA,NA,NA,NA,184,0.04,betweenness.node,age,12.50781309,Right Cerebellum
181,24.15623663,NA,NA,2.772919139,0.007004873,NA,NA,NA,NA,NA,184,0.06,betweenness.node,age,8.711482525,Right Cerebellum
182,24.8500539,NA,NA,2.982864752,0.003851105,NA,NA,NA,NA,NA,209,0.06,betweenness.node,age,8.330935517,Right Insula Lobe
183,11.90845267,NA,NA,2.722119701,0.008061499,NA,NA,NA,NA,NA,158,0.12,betweenness.node,age,4.374698389,Right Lingual Gyrus
184,12.94464731,NA,NA,3.173518842,0.002184193,NA,NA,NA,NA,NA,158,0.13,betweenness.node,age,4.07895713,Right Lingual Gyrus
185,9.914034712,NA,NA,2.831082706,0.005951762,NA,NA,NA,NA,NA,158,0.14,betweenness.node,age,3.501852734,Right Lingual Gyrus
186,10.12213244,NA,NA,3.11283193,0.002622603,NA,NA,NA,NA,NA,158,0.15,betweenness.node,age,3.251743963,Right Lingual Gyrus
187,-15.33812902,NA,NA,-2.692292605,0.008747807,NA,NA,NA,NA,NA,16,0.09,betweenness.node,age,5.697051275,Right Middle Cingulate Cortex
188,-13.79712051,NA,NA,-2.71170807,0.008295274,NA,NA,NA,NA,NA,16,0.11,betweenness.node,age,5.087981507,Right Middle Cingulate Cortex
189,-16.75238218,NA,NA,-3.083867951,0.002859608,NA,NA,NA,NA,NA,19,0.1,betweenness.node,age,5.432263135,Right Postcentral Gyrus
190,-26.0341172,NA,NA,-2.853071742,0.005593065,NA,NA,NA,NA,NA,136,0.07,betweenness.node,age,9.124943064,Right Precuneus
191,-23.50225355,NA,NA,-2.94772736,0.004264957,NA,NA,NA,NA,NA,136,0.08,betweenness.node,age,7.97300791,Right Precuneus
192,-21.97858312,NA,NA,-3.078386488,0.002906648,NA,NA,NA,NA,NA,136,0.09,betweenness.node,age,7.13964384,Right Precuneus
193,-22.7512455,NA,NA,-3.39003221,0.001117281,NA,NA,NA,NA,NA,136,0.1,betweenness.node,age,6.71121809,Right Precuneus
194,32.76831797,NA,NA,2.81004888,0.006314549,NA,NA,NA,NA,NA,53,0.04,betweenness.node,age,11.66112028,Right SMA
195,18.10853574,NA,NA,2.733067291,0.007822193,NA,NA,NA,NA,NA,40,0.09,betweenness.node,age,6.625718947,Right SMA
196,9.947363741,NA,NA,2.845024927,0.005721955,NA,NA,NA,NA,NA,40,0.17,betweenness.node,age,3.496406533,Right SMA
197,9.322096696,NA,NA,2.758501794,0.007291071,NA,NA,NA,NA,NA,40,0.18,betweenness.node,age,3.379405704,Right SMA
198,9.722168879,NA,NA,3.060878059,0.003061767,NA,NA,NA,NA,NA,40,0.19,betweenness.node,age,3.176267951,Right SMA
199,7.992399824,NA,NA,2.740430148,0.007664916,NA,NA,NA,NA,NA,40,0.2,betweenness.node,age,2.91647639,Right SMA
200,46.34868242,NA,NA,3.609345452,0.000551413,NA,NA,NA,NA,NA,180,0.02,betweenness.node,age,12.84129852,Right Superior Orbital Gyrus
201,22.14958446,NA,NA,3.102219378,0.002707233,NA,NA,NA,NA,NA,180,0.07,betweenness.node,age,7.139915575,Right Superior Orbital Gyrus
202,20.36626662,NA,NA,3.145141818,0.002379894,NA,NA,NA,NA,NA,180,0.08,betweenness.node,age,6.475468451,Right Superior Orbital Gyrus
203,17.78923418,NA,NA,2.686187452,0.008894688,NA,NA,NA,NA,NA,238,0.07,betweenness.node,age,6.622484282,Right Superior Temporal Gyrus
204,0.802069718,NA,NA,2.655792475,0.009659934,NA,NA,NA,NA,NA,197,0.03,degree,age,0.302007678,Left Middle Frontal Gyrus
205,1.165956643,NA,NA,2.67061508,0.009279567,NA,NA,NA,NA,NA,197,0.05,degree,age,0.436587306,Left Middle Frontal Gyrus
206,1.408063756,NA,NA,2.823472753,0.006080746,NA,NA,NA,NA,NA,197,0.06,degree,age,0.498699254,Left Middle Frontal Gyrus
207,1.567526918,NA,NA,2.854038903,0.005577754,NA,NA,NA,NA,NA,197,0.07,degree,age,0.549231097,Left Middle Frontal Gyrus
208,1.723855121,NA,NA,2.883292705,0.005132496,NA,NA,NA,NA,NA,197,0.08,degree,age,0.597877252,Left Middle Frontal Gyrus
209,1.731933824,NA,NA,2.774820705,0.006967903,NA,NA,NA,NA,NA,197,0.09,degree,age,0.624160625,Left Middle Frontal Gyrus
210,1.819746783,NA,NA,2.730967597,0.007867581,NA,NA,NA,NA,NA,197,0.1,degree,age,0.666337742,Left Middle Frontal Gyrus
211,1.919916095,NA,NA,2.683746079,0.00895405,NA,NA,NA,NA,NA,197,0.11,degree,age,0.715386642,Left Middle Frontal Gyrus
212,2.014053784,NA,NA,2.679221439,0.009065022,NA,NA,NA,NA,NA,197,0.12,degree,age,0.75173099,Left Middle Frontal Gyrus
213,2.117409525,NA,NA,2.724395094,0.008011217,NA,NA,NA,NA,NA,197,0.13,degree,age,0.777203545,Left Middle Frontal Gyrus
214,2.241450651,NA,NA,2.789159614,0.006694833,NA,NA,NA,NA,NA,197,0.14,degree,age,0.803629394,Left Middle Frontal Gyrus
215,2.347133214,NA,NA,2.830939341,0.005954169,NA,NA,NA,NA,NA,197,0.15,degree,age,0.829100497,Left Middle Frontal Gyrus
216,2.426297294,NA,NA,2.816103609,0.00620809,NA,NA,NA,NA,NA,197,0.16,degree,age,0.861579555,Left Middle Frontal Gyrus
217,2.640871574,NA,NA,3.017946905,0.003475299,NA,NA,NA,NA,NA,197,0.17,degree,age,0.875055678,Left Middle Frontal Gyrus
218,2.703974835,NA,NA,3.095677315,0.002760663,NA,NA,NA,NA,NA,197,0.18,degree,age,0.873467923,Left Middle Frontal Gyrus
219,2.72904248,NA,NA,3.094541507,0.002770039,NA,NA,NA,NA,NA,197,0.19,degree,age,0.881889118,Left Middle Frontal Gyrus
220,2.766351507,NA,NA,3.122962947,0.002544121,NA,NA,NA,NA,NA,197,0.2,degree,age,0.885809903,Left Middle Frontal Gyrus
221,-0.39739991,NA,NA,-3.240648402,0.001779515,NA,NA,NA,NA,NA,174,0.01,degree,age,0.122629752,Left Precentral Gyrus
222,-0.64770638,NA,NA,-3.025760327,0.003396373,NA,NA,NA,NA,NA,174,0.02,degree,age,0.214064007,Left Precentral Gyrus
223,-0.836322327,NA,NA,-2.963612511,0.004073011,NA,NA,NA,NA,NA,174,0.03,degree,age,0.282196921,Left Precentral Gyrus
224,-0.990521564,NA,NA,-2.832264784,0.005931954,NA,NA,NA,NA,NA,174,0.04,degree,age,0.349727741,Left Precentral Gyrus
225,-1.104335971,NA,NA,-2.743606492,0.007597964,NA,NA,NA,NA,NA,174,0.05,degree,age,0.402512523,Left Precentral Gyrus
226,-1.333783597,NA,NA,-2.91478211,0.004689996,NA,NA,NA,NA,NA,174,0.06,degree,age,0.457592899,Left Precentral Gyrus
227,-1.455750904,NA,NA,-2.86672109,0.005380529,NA,NA,NA,NA,NA,174,0.07,degree,age,0.507810442,Left Precentral Gyrus
228,-1.705693745,NA,NA,-3.091140145,0.002798294,NA,NA,NA,NA,NA,174,0.08,degree,age,0.551800845,Left Precentral Gyrus
229,-1.784711772,NA,NA,-2.952957108,0.004200859,NA,NA,NA,NA,NA,174,0.09,degree,age,0.604381204,Left Precentral Gyrus
230,-2.027509045,NA,NA,-3.121562764,0.002554836,NA,NA,NA,NA,NA,174,0.1,degree,age,0.649517309,Left Precentral Gyrus
231,-2.136197559,NA,NA,-3.090903508,0.00280027,NA,NA,NA,NA,NA,174,0.11,degree,age,0.691123988,Left Precentral Gyrus
232,-2.234732881,NA,NA,-3.097164186,0.002748434,NA,NA,NA,NA,NA,174,0.12,degree,age,0.721541626,Left Precentral Gyrus
233,-2.328197123,NA,NA,-3.101802247,0.002710611,NA,NA,NA,NA,NA,174,0.13,degree,age,0.750594957,Left Precentral Gyrus
234,-2.31066675,NA,NA,-2.981900959,0.003861942,NA,NA,NA,NA,NA,174,0.14,degree,age,0.774897215,Left Precentral Gyrus
235,-2.333636512,NA,NA,-2.921768355,0.004596723,NA,NA,NA,NA,NA,174,0.15,degree,age,0.798706888,Left Precentral Gyrus
236,-2.340345258,NA,NA,-2.835670943,0.005875215,NA,NA,NA,NA,NA,174,0.16,degree,age,0.825323285,Left Precentral Gyrus
237,-2.39643764,NA,NA,-2.800323592,0.006489058,NA,NA,NA,NA,NA,174,0.17,degree,age,0.855771685,Left Precentral Gyrus
238,-2.483297076,NA,NA,-2.883144099,0.005134673,NA,NA,NA,NA,NA,174,0.18,degree,age,0.86131563,Left Precentral Gyrus
239,-2.477628748,NA,NA,-2.789261286,0.006692932,NA,NA,NA,NA,NA,174,0.19,degree,age,0.888274168,Left Precentral Gyrus
240,2.532554377,NA,NA,2.731081232,0.007865118,NA,NA,NA,NA,NA,40,0.17,degree,age,0.92730833,Right SMA
241,2.560126982,NA,NA,2.649335064,0.009830029,NA,NA,NA,NA,NA,40,0.18,degree,age,0.966328124,Right SMA
242,2.689724808,NA,NA,2.685115607,0.008920705,NA,NA,NA,NA,NA,40,0.19,degree,age,1.001716574,Right SMA
243,-1.314343505,NA,NA,-2.660966879,0.00952557,NA,NA,NA,NA,NA,190,0.06,degree,age,0.49393456,Right SupraMarginal Gyrus
244,-1.568652563,NA,NA,-2.906152889,0.004807617,NA,NA,NA,NA,NA,190,0.07,degree,age,0.539769456,Right SupraMarginal Gyrus
245,-1.632833675,NA,NA,-2.845740774,0.005710379,NA,NA,NA,NA,NA,190,0.08,degree,age,0.573781593,Right SupraMarginal Gyrus
246,-1.655454848,NA,NA,-2.687148731,0.008871413,NA,NA,NA,NA,NA,190,0.09,degree,age,0.616063722,Right SupraMarginal Gyrus
247,-2.382252449,NA,NA,-2.651871939,0.009762883,NA,NA,NA,NA,NA,190,0.2,degree,age,0.898328616,Right SupraMarginal Gyrus
248,0.017860885,NA,NA,2.787203411,0.0067315,NA,NA,NA,NA,NA,260,0.04,eigen.cent,age,0.006408174,Left Inferior Temporal Gyrus
249,0.017425661,NA,NA,2.644192007,0.009967446,NA,NA,NA,NA,NA,260,0.05,eigen.cent,age,0.006590165,Left Inferior Temporal Gyrus
250,-0.026381377,NA,NA,-2.685736307,0.00890563,NA,NA,NA,NA,NA,160,0.18,eigen.cent,age,0.009822772,Left Lingual Gyrus
251,0.02371232,NA,NA,2.70137394,0.00853341,NA,NA,NA,NA,NA,197,0.05,eigen.cent,age,0.008777874,Left Middle Frontal Gyrus
252,0.026101282,NA,NA,2.824863486,0.006056984,NA,NA,NA,NA,NA,197,0.06,eigen.cent,age,0.009239839,Left Middle Frontal Gyrus
253,0.027610376,NA,NA,2.902125493,0.004863439,NA,NA,NA,NA,NA,197,0.07,eigen.cent,age,0.009513846,Left Middle Frontal Gyrus
254,0.028109918,NA,NA,2.882909177,0.005138115,NA,NA,NA,NA,NA,197,0.08,eigen.cent,age,0.009750539,Left Middle Frontal Gyrus
255,0.026420695,NA,NA,2.745208734,0.007564394,NA,NA,NA,NA,NA,197,0.09,eigen.cent,age,0.009624294,Left Middle Frontal Gyrus
256,0.026860447,NA,NA,2.753568775,0.007391428,NA,NA,NA,NA,NA,197,0.1,eigen.cent,age,0.009754776,Left Middle Frontal Gyrus
257,0.02646923,NA,NA,2.749420976,0.007476787,NA,NA,NA,NA,NA,197,0.11,eigen.cent,age,0.009627201,Left Middle Frontal Gyrus
258,0.026410498,NA,NA,2.742861466,0.007613619,NA,NA,NA,NA,NA,197,0.12,eigen.cent,age,0.009628812,Left Middle Frontal Gyrus
259,0.02614237,NA,NA,2.717501362,0.008164443,NA,NA,NA,NA,NA,197,0.13,eigen.cent,age,0.009620003,Left Middle Frontal Gyrus
260,0.02612477,NA,NA,2.717109728,0.008173228,NA,NA,NA,NA,NA,197,0.14,eigen.cent,age,0.009614912,Left Middle Frontal Gyrus
261,0.026366023,NA,NA,2.763231519,0.007196023,NA,NA,NA,NA,NA,197,0.15,eigen.cent,age,0.009541735,Left Middle Frontal Gyrus
262,0.026418196,NA,NA,2.7727894,0.007007402,NA,NA,NA,NA,NA,197,0.16,eigen.cent,age,0.009527661,Left Middle Frontal Gyrus
263,0.027925098,NA,NA,2.939245693,0.004370839,NA,NA,NA,NA,NA,197,0.17,eigen.cent,age,0.00950077,Left Middle Frontal Gyrus
264,0.028201656,NA,NA,3.030356799,0.003350723,NA,NA,NA,NA,NA,197,0.18,eigen.cent,age,0.009306382,Left Middle Frontal Gyrus
265,0.027876948,NA,NA,3.006885574,0.003589948,NA,NA,NA,NA,NA,197,0.19,eigen.cent,age,0.009271037,Left Middle Frontal Gyrus
266,0.027563171,NA,NA,3.022009096,0.003434055,NA,NA,NA,NA,NA,197,0.2,eigen.cent,age,0.00912081,Left Middle Frontal Gyrus
267,-0.016722805,NA,NA,-3.038513491,0.003271115,NA,NA,NA,NA,NA,174,0.01,eigen.cent,age,0.005503614,Left Precentral Gyrus
268,-0.019638652,NA,NA,-2.754536818,0.007371635,NA,NA,NA,NA,NA,174,0.02,eigen.cent,age,0.007129566,Left Precentral Gyrus
269,-0.020620339,NA,NA,-2.648056966,0.009864017,NA,NA,NA,NA,NA,174,0.03,eigen.cent,age,0.00778697,Left Precentral Gyrus
270,-0.024528865,NA,NA,-2.79064108,0.006667186,NA,NA,NA,NA,NA,174,0.06,eigen.cent,age,0.008789688,Left Precentral Gyrus
271,-0.024597148,NA,NA,-2.703582694,0.008481994,NA,NA,NA,NA,NA,174,0.08,eigen.cent,age,0.009097983,Left Precentral Gyrus
272,-0.02494763,NA,NA,-2.659742757,0.009557202,NA,NA,NA,NA,NA,174,0.09,eigen.cent,age,0.009379715,Left Precentral Gyrus
273,-0.025971059,NA,NA,-2.728769297,0.007915359,NA,NA,NA,NA,NA,174,0.1,eigen.cent,age,0.009517499,Left Precentral Gyrus
274,-0.026539835,NA,NA,-2.760537162,0.007250029,NA,NA,NA,NA,NA,174,0.11,eigen.cent,age,0.009614011,Left Precentral Gyrus
275,-0.027497082,NA,NA,-2.860535216,0.005475911,NA,NA,NA,NA,NA,174,0.12,eigen.cent,age,0.009612566,Left Precentral Gyrus
276,-0.027799982,NA,NA,-2.885133295,0.005105608,NA,NA,NA,NA,NA,174,0.13,eigen.cent,age,0.009635597,Left Precentral Gyrus
277,-0.026918832,NA,NA,-2.810256411,0.006310872,NA,NA,NA,NA,NA,174,0.14,eigen.cent,age,0.009578781,Left Precentral Gyrus
278,-0.026807834,NA,NA,-2.779222852,0.006883002,NA,NA,NA,NA,NA,174,0.15,eigen.cent,age,0.009645802,Left Precentral Gyrus
279,-0.026544656,NA,NA,-2.743286009,0.007604695,NA,NA,NA,NA,NA,174,0.16,eigen.cent,age,0.009676226,Left Precentral Gyrus
280,-0.026623763,NA,NA,-2.745273162,0.007563047,NA,NA,NA,NA,NA,174,0.17,eigen.cent,age,0.009698038,Left Precentral Gyrus
281,-0.02664657,NA,NA,-2.77095152,0.007043316,NA,NA,NA,NA,NA,174,0.18,eigen.cent,age,0.009616397,Left Precentral Gyrus
282,-0.026240776,NA,NA,-2.741105248,0.007650641,NA,NA,NA,NA,NA,174,0.19,eigen.cent,age,0.009573064,Left Precentral Gyrus
283,-0.017183088,NA,NA,-2.695214042,0.008678306,NA,NA,NA,NA,NA,104,0.01,eigen.cent,age,0.006375408,Left Superior Frontal Gyrus
284,0.024739339,NA,NA,2.679418042,0.009060174,NA,NA,NA,NA,NA,69,0.03,eigen.cent,age,0.009233102,Left SupraMarginal Gyrus
